total_sqft,bath,balcony,price,bhk,price_per_sqft,availability_binary,location_encoded
1500.0,2.0,1.0,77.5,3.0,5166.67,0,53.808698781325596
1890.0,2.0,1.0,100.0,3.0,5291.01,1,164.2954708991111
1050.0,2.0,1.0,70.0,2.0,6666.67,1,124.59331878005568
1027.0,2.0,2.0,43.0,2.0,4186.95,1,79.38011573594717
1495.0,3.0,0.0,61.28,3.0,4099.0,0,95.69101734328692
3000.0,4.0,2.0,235.0,3.0,7833.33,1,102.47027292668524
1459.0,2.0,1.0,95.0,3.0,6511.31,1,74.374187149727
1711.0,3.0,3.0,85.61,3.0,5003.51,0,75.87632096081032
1250.0,2.0,2.0,98.0,2.0,7840.0,0,89.34444310621203
645.0,1.0,1.0,16.45,1.0,2550.39,0,33.822739447116064
875.0,2.0,1.0,57.0,2.0,6514.29,1,57.39309108001591
1334.0,2.0,1.0,67.0,2.0,5022.49,0,74.2310909875483
1140.0,2.0,1.0,32.92,2.0,2887.72,0,52.17665502404454
1115.0,2.0,2.0,50.0,2.0,4484.3,1,101.7840148402151
1776.0,3.0,1.0,190.0,3.0,10698.2,0,263.4245377685154
2072.0,4.0,2.0,160.0,3.0,7722.01,1,142.63180593627874
1600.0,3.0,2.0,170.0,3.0,10625.0,1,108.03524574979672
920.0,2.0,3.0,39.0,2.0,4239.13,1,51.13798846770373
778.0,2.0,0.0,25.29,2.0,3250.64,0,33.822739447116064
1310.0,3.0,3.0,95.0,4.0,7251.91,1,95.74961669338283
1631.0,3.0,2.0,80.0,3.0,4904.97,1,53.808698781325596
525.0,1.0,1.0,27.5,1.0,5238.1,0,70.37033170376974
1395.0,3.0,3.0,82.0,3.0,5878.14,1,92.57383100480891
2000.0,3.0,2.0,105.0,3.0,5250.0,1,79.59331878005568
1232.0,2.0,1.0,66.0,2.0,5357.14,0,96.01278074486788
1075.0,2.0,1.0,55.0,2.0,5116.28,1,75.12442504007424
1205.0,2.0,2.0,70.0,2.0,5809.13,1,86.6224648237202
2340.0,5.0,1.0,129.0,4.0,5512.82,1,112.78540939002784
1179.0,2.0,1.0,55.0,3.0,4664.97,1,65.4069395933519
1013.0,2.0,1.0,51.0,2.0,5034.55,1,79.78310334936303
1160.0,2.0,2.0,40.6,2.0,3500.0,1,55.1206475013358
1200.0,2.0,2.0,62.5,2.0,5208.33,1,94.17701069131341
1255.0,2.0,3.0,50.19,3.0,3999.2,1,55.1206475013358
1100.0,2.0,1.0,145.0,3.0,13181.82,1,150.17465502404454
1069.0,2.0,1.0,55.0,2.0,5145.0,1,63.4162833600495
1200.0,3.0,2.0,99.0,3.0,8250.0,1,94.18663756011136
1400.0,1.0,1.0,285.0,1.0,20357.14,1,82.85491585952305
1065.0,2.0,2.0,55.0,2.0,5164.32,1,93.08016189171002
1395.0,2.0,0.0,75.0,2.0,5376.34,1,96.78837308308835
1725.0,2.0,1.0,165.0,3.0,9565.22,1,185.1356157211556
1007.0,2.0,2.0,43.0,2.0,4270.11,1,68.34331878005568
1436.0,2.0,2.0,55.0,3.0,3830.08,1,55.985379289149215
1645.0,3.0,2.0,117.0,3.0,7112.46,0,134.88880586568177
1200.0,2.0,0.0,58.0,2.0,4833.33,1,55.985379289149215
940.0,2.0,1.0,43.61,2.0,4639.36,0,65.64701146334261
2850.0,5.0,3.0,343.0,3.0,12035.09,0,134.88880586568177
1740.0,3.0,2.0,191.0,3.0,10977.01,1,207.4084524448889
1194.0,2.0,2.0,47.0,2.0,3936.35,0,79.38011573594717
3761.0,3.0,2.0,650.0,3.0,17282.64,1,430.2746550240446
1829.0,3.0,2.0,125.0,3.0,6834.34,1,103.94828514163368
1000.0,2.0,1.0,60.0,2.0,6000.0,1,57.27465502404455
1390.0,2.0,2.0,95.0,2.0,6834.53,1,134.88880586568177
1500.0,3.0,2.0,104.0,3.0,6933.33,1,96.78837308308835
2047.0,3.0,2.0,136.0,3.0,6643.87,0,100.88191375601113
1202.0,2.0,1.0,79.0,2.0,6572.38,1,114.59081956870212
1012.0,2.0,1.0,59.0,2.0,5830.04,1,84.67465502404454
2132.0,3.0,3.0,80.0,3.0,3752.35,1,62.936939593351894
605.0,1.0,1.0,40.0,1.0,6611.57,1,95.69101734328692
1331.0,2.0,1.0,88.0,2.0,6611.57,1,105.70767785114487
1200.0,2.0,0.0,69.0,2.0,5750.0,0,63.613834855771074
1150.0,2.0,0.0,250.0,2.0,21739.13,1,165.67807860577793
1200.0,2.0,1.0,136.0,2.0,11333.33,1,98.36569869053804
1800.0,2.0,0.0,300.0,2.0,16666.67,1,137.77465502404453
600.0,2.0,1.0,50.0,3.0,8333.33,1,104.98310334936303
1280.0,2.0,2.0,49.0,3.0,3828.12,1,66.46831878005568
1007.0,2.0,1.0,62.0,2.0,6156.9,1,62.87065729667595
1370.0,2.0,1.0,61.0,3.0,4452.55,0,80.00016172672764
925.0,2.0,2.0,35.0,2.0,3783.78,1,63.21127309541888
1500.0,2.0,0.0,75.0,2.0,5000.0,1,74.03160278223048
450.0,1.0,1.0,12.5,1.0,2777.78,1,56.05573750667904
1341.0,2.0,1.0,95.0,2.0,7084.27,0,96.01278074486788
1350.0,2.0,2.0,47.25,3.0,3500.0,1,56.12475358860325
992.0,2.0,1.0,60.0,2.0,6048.39,1,74.374187149727
1163.0,2.0,2.0,68.0,2.0,5846.95,1,55.1206475013358
1229.0,2.0,2.0,70.0,2.0,5695.69,1,101.7840148402151
600.0,2.0,2.0,39.0,2.0,6500.0,1,70.14931004808909
1219.0,2.0,1.0,61.26,2.0,5025.43,1,45.86169179875348
1525.0,2.0,2.0,99.13,3.0,6500.33,1,59.404509119061444
1147.0,2.0,1.0,60.0,2.0,5231.04,0,86.65742066987262
1412.0,2.0,3.0,88.0,3.0,6232.29,1,83.08736371355558
1044.0,2.0,1.0,34.77,2.0,3330.46,0,101.7840148402151
1190.0,2.0,2.0,63.0,2.0,5294.12,1,100.94448273164447
1240.0,2.0,2.0,65.0,3.0,5241.94,1,76.77465502404455
1352.0,3.0,1.0,65.0,3.0,4807.69,1,71.44012843608716
1100.0,2.0,2.0,55.0,2.0,5000.0,1,102.42165939002784
1330.0,2.0,2.0,39.9,3.0,3000.0,1,55.1206475013358
1700.0,3.0,2.0,111.0,3.0,6529.41,0,106.74931004808909
1355.0,2.0,1.0,67.0,2.0,4944.65,0,53.808698781325596
1200.0,2.0,1.0,46.0,2.0,3833.33,0,74.2310909875483
400.0,2.0,1.0,25.0,1.0,6250.0,1,55.985379289149215
1342.0,2.0,0.0,70.0,2.0,5216.1,1,101.7840148402151
1615.0,3.0,2.0,50.87,3.0,3149.85,1,57.574958931433876
1340.0,2.0,1.0,65.0,2.0,4850.75,1,70.52465502404455
1200.0,2.0,1.0,54.0,2.0,4500.0,1,70.68081878005569
400.0,1.0,0.0,55.0,1.0,13750.0,1,94.65170542458368
1080.0,2.0,1.0,52.0,2.0,4814.81,1,75.19735488391329
1200.0,2.0,0.0,34.0,2.0,2833.33,1,53.808698781325596
2700.0,3.0,2.0,150.0,3.0,5555.56,0,96.01278074486788
1780.0,3.0,0.0,110.0,3.0,6179.78,1,96.93663756011136
1605.0,3.0,2.0,65.0,3.0,4049.84,1,71.17693959335189
646.0,2.0,1.0,65.0,3.0,10061.92,1,121.59331878005568
1200.0,2.0,2.0,80.0,2.0,6666.67,1,104.98310334936303
900.0,2.0,0.0,49.0,2.0,5444.44,1,63.613834855771074
1830.0,3.0,1.0,88.0,3.0,4808.74,0,88.1052149381876
715.0,2.0,0.0,32.0,3.0,4475.52,1,33.822739447116064
1230.0,2.0,2.0,31.37,3.0,2550.41,0,33.822739447116064
1065.0,2.0,1.0,42.59,2.0,3999.06,1,55.1206475013358
1080.0,3.0,2.0,149.0,3.0,13796.3,1,111.79109170674091
900.0,2.0,0.0,65.0,3.0,7222.22,1,85.68663756011136
946.0,2.0,2.0,45.0,2.0,4756.87,1,67.19406113782728
1500.0,1.0,0.0,60.0,1.0,4000.0,1,94.43150456731323
1711.0,3.0,1.0,110.0,3.0,6428.99,0,101.7840148402151
1200.0,3.0,2.0,160.0,4.0,13333.33,1,113.2495071772065
950.0,2.0,1.0,25.65,2.0,2700.0,0,33.822739447116064
1656.0,3.0,2.0,80.0,3.0,4830.92,1,82.85491585952305
1075.0,2.0,1.0,46.76,2.0,4349.77,1,55.1206475013358
1752.12,3.0,2.0,133.0,3.0,7590.8,1,105.70767785114487
1540.0,3.0,3.0,85.0,3.0,5519.48,1,90.56221252003712
665.0,1.0,2.0,32.0,1.0,4812.03,1,79.33903930288898
1665.0,3.0,0.0,110.0,3.0,6606.61,1,82.59744413179091
1145.0,2.0,1.0,54.0,2.0,4716.16,0,55.426952153123075
1185.0,2.0,2.0,41.0,2.0,3459.92,0,95.69101734328692
1200.0,3.0,1.0,190.0,3.0,15833.33,1,138.02465502404453
1693.0,3.0,2.0,125.0,3.0,7383.34,1,93.08016189171002
2456.0,3.0,3.0,220.0,3.0,8957.65,1,117.14931004808909
2559.0,3.0,2.0,403.0,3.0,15748.34,1,263.4245377685154
1155.0,2.0,1.0,40.6,2.0,3515.15,1,55.1206475013358
1610.0,2.0,2.0,64.4,3.0,4000.0,0,72.73522146292078
1200.0,3.0,2.0,56.58,3.0,4715.0,0,95.69101734328692
1530.0,2.0,1.0,185.0,2.0,12091.5,1,115.68663756011136
1709.0,3.0,1.0,80.0,3.0,4681.1,1,131.10346200961783
2700.0,8.0,0.0,290.0,8.0,10740.74,1,114.03716064341374
840.0,1.0,1.0,150.0,1.0,17857.14,1,106.93663756011136
1400.0,2.0,1.0,50.0,3.0,3571.43,1,61.56278673960093
1200.0,2.0,1.0,42.0,2.0,3500.0,1,70.81065253468918
1439.0,3.0,1.0,57.23,3.0,3977.07,1,78.51531004808909
1375.0,2.0,2.0,72.0,2.0,5236.36,1,86.65742066987262
2990.0,5.0,3.0,416.0,5.0,13913.04,1,134.4050534565671
1200.0,2.0,1.0,75.0,3.0,6250.0,1,100.88191375601113
1315.0,2.0,3.0,75.0,2.0,5703.42,1,75.87632096081032
1500.0,2.0,0.0,40.0,2.0,2666.67,0,52.37243668269637
3600.0,6.0,1.0,200.0,6.0,5555.56,1,75.87632096081032
1178.0,2.0,3.0,82.0,2.0,6960.95,1,100.88191375601113
1430.0,3.0,2.0,59.0,3.0,4125.87,1,80.32281452865166
1400.0,2.0,2.0,65.8,3.0,4700.0,1,77.38636912471897
1093.0,2.0,2.0,72.0,2.0,6587.37,1,80.00016172672764
1200.0,2.0,1.0,45.0,2.0,3750.0,1,62.23135371260909
1200.0,2.0,0.0,130.0,3.0,10833.33,0,204.91046787431756
2210.0,3.0,2.0,156.0,3.0,7058.82,0,95.69101734328692
1150.0,2.0,2.0,70.0,2.0,6086.96,1,55.1206475013358
1435.0,2.0,1.0,60.0,3.0,4181.18,1,68.44956878005569
600.0,3.0,0.0,100.0,4.0,16666.67,1,117.31221252003712
1173.0,2.0,1.0,78.2,2.0,6666.67,0,95.69101734328692
1140.0,2.0,1.0,39.0,2.0,3421.05,1,80.00016172672764
1717.0,3.0,3.0,120.0,3.0,6988.93,1,149.97695911276776
1325.0,2.0,0.0,65.0,2.0,4905.66,1,74.44929211791818
1370.0,3.0,2.0,67.0,3.0,4890.51,1,89.34444310621203
1025.0,2.0,1.0,90.0,2.0,8780.49,0,55.426952153123075
1409.0,2.0,3.0,62.0,3.0,4400.28,1,72.22465502404455
1200.0,2.0,1.0,52.0,2.0,4333.33,1,86.93027656500465
1200.0,2.0,1.0,53.5,2.0,4458.33,1,80.00016172672764
1232.0,2.0,1.0,88.0,2.0,7142.86,0,96.01278074486788
1200.0,2.0,1.0,36.0,2.0,3000.0,0,33.822739447116064
1250.0,2.0,1.0,50.0,2.0,4000.0,1,102.67807860577793
1475.0,2.0,2.0,171.0,2.0,11593.22,1,168.9637928914922
2100.0,4.0,2.0,85.0,4.0,4047.62,1,62.38675857829845
552.0,1.0,1.0,23.5,1.0,4257.25,1,71.11206892541745
1065.0,2.0,2.0,42.59,3.0,3999.06,1,55.1206475013358
1000.0,3.0,1.0,130.0,3.0,13000.0,0,73.94554396966286
1225.0,2.0,0.0,65.0,2.0,5306.12,1,87.95775837340757
1067.0,2.0,2.0,52.0,2.0,4873.48,1,113.47951965144446
1364.0,2.0,2.0,56.0,3.0,4105.57,1,88.1052149381876
1750.0,3.0,3.0,75.0,3.0,4285.71,1,79.9637928914922
1240.0,2.0,1.0,71.0,2.0,5725.81,1,80.32281452865166
1200.0,2.0,0.0,75.0,2.0,6250.0,1,81.07197041307032
1540.0,3.0,0.0,75.0,3.0,4870.13,1,62.68576940657381
1504.0,2.0,2.0,102.0,3.0,6781.91,1,88.45775837340757
1116.0,2.0,1.0,49.8,2.0,4462.37,1,129.7273944711606
2365.0,4.0,2.0,175.0,3.0,7399.58,1,96.01278074486788
1308.0,2.0,2.0,37.0,2.0,2828.75,1,79.28034474949713
864.0,2.0,0.0,45.0,2.0,5208.33,1,100.88191375601113
1069.0,2.0,0.0,38.0,3.0,3554.72,1,49.67730834669142
1333.0,2.0,1.0,100.0,2.0,7501.88,1,134.88880586568177
1698.0,3.0,2.0,107.0,3.0,6301.53,1,80.00016172672764
1275.0,2.0,2.0,43.6,3.0,3419.61,0,103.5879022763704
1060.0,2.0,1.0,48.0,2.0,4528.3,1,59.404509119061444
1160.0,2.0,1.0,49.0,2.0,4224.14,1,73.94554396966286
1484.0,2.0,0.0,65.0,3.0,4380.05,1,101.7840148402151
675.0,3.0,1.0,70.0,3.0,10370.37,1,70.43529520877323
1310.0,2.0,1.0,66.0,2.0,5038.17,1,96.01278074486788
3000.0,4.0,0.0,240.0,4.0,8000.0,1,152.06221252003712
2145.0,3.0,2.0,165.0,3.0,7692.31,1,64.06406691530067
1693.0,3.0,1.0,125.0,3.0,7383.34,1,93.08016189171002
1230.0,3.0,3.0,60.0,3.0,4878.05,1,71.44012843608716
1200.0,3.0,1.0,145.0,3.0,12083.33,0,75.19735488391329
1310.0,2.0,1.0,37.83,3.0,2887.79,0,43.12273393715877
1150.0,2.0,1.0,60.0,2.0,5217.39,1,90.94931004808909
1385.0,2.0,2.0,66.5,3.0,4801.44,0,66.63382751202228
1066.0,2.0,2.0,52.5,2.0,4924.95,1,74.374187149727
2293.0,3.0,2.0,80.26,3.0,3500.22,0,80.00016172672764
720.0,3.0,1.0,81.0,3.0,11250.0,1,75.7343500184958
1625.0,3.0,3.0,92.0,3.0,5661.54,1,92.3493100480891
1246.0,2.0,1.0,67.4,2.0,5409.31,1,72.61436778312101
2100.0,6.0,1.0,252.0,4.0,12000.0,1,100.88191375601113
2400.0,4.0,3.0,250.0,4.0,10416.67,1,131.93663756011136
3900.0,6.0,0.0,195.0,6.0,5000.0,1,59.404509119061444
1000.0,2.0,1.0,70.65,2.0,7065.0,1,94.17701069131341
907.0,2.0,2.0,38.0,2.0,4189.64,1,80.7548083466914
3500.0,4.0,0.0,138.0,4.0,3942.86,1,144.53732751202227
1395.0,2.0,3.0,79.0,3.0,5663.08,1,64.06406691530067
1180.0,2.0,2.0,50.0,2.0,4237.29,1,74.2913100480891
1175.0,2.0,1.0,47.0,2.0,4000.0,0,53.808698781325596
1272.0,2.0,2.0,51.5,2.0,4048.74,1,68.34331878005568
1490.0,2.0,1.0,92.0,3.0,6174.5,1,90.71831878005568
1144.0,2.0,2.0,67.0,2.0,5856.64,1,94.65170542458368
2400.0,5.0,0.0,140.0,4.0,5833.33,0,104.43663756011136
1143.0,2.0,1.0,53.0,2.0,4636.92,1,65.67934527351953
2500.0,3.0,2.0,190.0,3.0,7600.0,1,129.98310334936303
1216.0,2.0,1.0,75.0,2.0,6167.76,0,95.69101734328692
1044.0,2.0,1.0,60.0,2.0,5747.13,0,75.43150456731323
1352.0,3.0,1.0,93.0,2.0,6878.7,1,110.81643668269636
1552.0,3.0,3.0,75.0,3.0,4832.47,1,96.01278074486788
1785.0,3.0,2.0,120.0,3.0,6722.69,1,86.93027656500465
810.0,2.0,2.0,34.5,2.0,4259.26,1,70.7157522836566
1650.0,3.0,2.0,51.98,3.0,3150.3,0,58.53546787431753
1595.0,3.0,2.0,70.39,3.0,4413.17,1,93.94241365822232
1060.0,2.0,1.0,35.0,2.0,3301.89,1,95.69101734328692
1410.0,2.0,3.0,65.0,3.0,4609.93,1,55.935427786683164
1523.0,2.0,2.0,56.0,3.0,3676.95,1,100.94448273164447
1591.0,3.0,1.0,122.0,3.0,7668.13,0,70.37033170376974
1640.0,3.0,3.0,84.0,3.0,5121.95,1,102.42165939002784
450.0,1.0,0.0,16.0,1.0,3555.56,1,68.65616375601114
1305.0,2.0,2.0,60.0,3.0,4597.7,1,80.32281452865166
1590.0,3.0,1.0,54.0,3.0,3396.23,1,75.87632096081032
1240.0,2.0,3.0,45.0,2.0,3629.03,1,62.68576940657381
1200.0,2.0,2.0,54.0,2.0,4500.0,1,76.95775837340757
1100.0,2.0,1.0,41.16,2.0,3741.82,1,103.94828514163368
1180.0,2.0,1.0,128.0,2.0,10847.46,1,164.2954708991111
1115.0,2.0,1.0,50.0,2.0,4484.3,1,101.7840148402151
845.0,2.0,1.0,33.0,2.0,3905.33,1,44.55049167111935
1567.2,2.0,0.0,190.0,3.0,12123.53,1,218.39554585337046
1310.0,2.0,2.0,45.0,3.0,3435.11,1,49.03359342738014
959.0,2.0,1.0,42.5,2.0,4431.7,1,68.64931004808909
883.0,2.0,1.0,37.0,2.0,4190.26,1,49.69468704594242
1050.0,2.0,2.0,55.5,2.0,5285.71,1,72.2136091706741
1390.0,2.0,2.0,70.21,2.0,5051.08,0,75.87632096081032
1188.0,2.0,3.0,46.0,2.0,3872.05,1,81.07197041307032
1280.0,2.0,2.0,69.0,3.0,5390.62,1,67.70174048764027
1614.0,3.0,2.0,95.0,3.0,5886.0,1,75.87632096081032
1000.0,2.0,0.0,58.0,2.0,5800.0,1,95.60273824943796
1196.0,2.0,2.0,57.9,2.0,4841.14,0,93.08016189171002
1220.0,3.0,2.0,57.0,3.0,4672.13,1,101.7840148402151
950.0,2.0,1.0,31.95,2.0,3363.16,0,108.21647286401273
2400.0,8.0,0.0,325.0,9.0,13541.67,1,121.59331878005568
1141.0,2.0,1.0,55.0,2.0,4820.33,1,66.46831878005568
1200.0,2.0,2.0,51.0,2.0,4250.0,1,71.11206892541745
1380.0,2.0,2.0,55.0,3.0,3985.51,1,86.65742066987262
855.0,2.0,1.0,32.0,2.0,3742.69,1,48.55145469501392
645.0,1.0,1.0,16.45,1.0,2550.39,0,33.822739447116064
922.0,2.0,1.0,36.0,2.0,3904.56,1,33.822739447116064
1200.0,2.0,2.0,43.2,2.0,3600.0,1,67.76511924926504
1240.0,2.0,2.0,65.0,3.0,5241.94,1,76.77465502404455
1070.0,2.0,2.0,42.0,2.0,3925.23,0,94.17701069131341
1293.0,2.0,2.0,75.0,2.0,5800.46,1,80.08295002671616
1380.0,2.0,1.0,50.0,3.0,3623.19,1,131.02262273455895
1599.0,3.0,2.0,80.0,3.0,5003.13,1,68.65616375601114
967.0,2.0,2.0,41.1,2.0,4250.26,1,87.70332501717469
1885.0,3.0,3.0,90.0,3.0,4774.54,1,78.53522146292077
860.0,2.0,2.0,65.5,2.0,7616.28,1,156.12465502404456
1050.0,2.0,1.0,63.5,2.0,6047.62,1,101.7840148402151
1595.0,3.0,2.0,88.0,3.0,5517.24,1,93.08016189171002
1350.0,2.0,2.0,102.0,2.0,7555.56,1,101.7840148402151
1204.0,2.0,2.0,45.0,2.0,3737.54,1,134.88880586568177
2990.0,4.0,0.0,240.0,4.0,8026.76,1,101.7840148402151
1035.0,2.0,2.0,49.0,2.0,4734.3,1,101.7840148402151
1000.0,2.0,1.0,29.95,2.0,2995.0,0,72.0218964457461
1457.0,3.0,3.0,85.0,3.0,5833.91,1,101.7840148402151
1194.0,2.0,2.0,47.0,2.0,3936.35,1,79.38011573594717
1100.0,2.0,1.0,66.0,2.0,6000.0,0,124.91823948633923
1655.0,3.0,3.0,120.0,3.0,7250.76,0,95.69101734328692
1691.2,3.0,1.0,115.0,3.0,6799.91,1,70.37033170376974
1215.0,2.0,1.0,46.1,2.0,3794.24,0,83.55954020079305
1155.0,2.0,0.0,50.125,2.0,4339.83,1,70.37033170376974
1639.0,3.0,2.0,129.0,3.0,7870.65,0,89.34444310621203
1685.0,3.0,1.0,135.0,3.0,8011.87,0,101.7840148402151
1100.0,2.0,3.0,38.0,2.0,3454.55,1,65.67934527351953
2122.0,3.0,2.0,125.0,3.0,5890.67,0,93.08016189171002
1050.0,2.0,2.0,47.0,2.0,4476.19,1,50.98228439002784
1230.0,2.0,2.0,45.0,2.0,3658.54,1,55.985379289149215
1240.0,3.0,2.0,60.0,3.0,4838.71,1,71.11206892541745
1252.0,2.0,3.0,65.0,3.0,5191.69,0,45.86169179875348
1374.0,2.0,2.0,88.0,3.0,6404.66,1,70.71265502404455
500.0,1.0,1.0,30.0,1.0,6000.0,0,61.9668310048089
1355.0,3.0,2.0,83.87,3.0,6189.67,0,134.88880586568177
1040.0,2.0,3.0,45.0,2.0,4326.92,1,102.42419931836227
1350.0,2.0,2.0,68.0,2.0,5037.04,1,101.7840148402151
2400.0,3.0,0.0,135.0,3.0,5625.0,1,73.94554396966286
1560.0,3.0,1.0,90.0,3.0,5769.23,1,79.38011573594717
1151.0,2.0,1.0,43.16,2.0,3749.78,0,57.39309108001591
1360.0,2.0,2.0,47.59,3.0,3499.26,1,55.1206475013358
1250.0,2.0,2.0,60.0,2.0,4800.0,1,81.62442504007424
1110.0,2.0,2.0,29.97,3.0,2700.0,0,33.822739447116064
1015.0,2.0,2.0,50.0,2.0,4926.11,1,96.01278074486788
1351.0,2.0,2.0,78.0,3.0,5773.5,1,86.45043553264331
960.0,2.0,2.0,50.0,2.0,5208.33,1,68.65616375601114
1110.0,2.0,2.0,52.0,2.0,4684.68,0,78.56081878005568
1680.0,3.0,2.0,72.0,3.0,4285.71,1,131.02262273455895
2400.0,3.0,1.0,180.0,3.0,7500.0,1,88.62480834669141
1350.0,3.0,2.0,48.6,3.0,3600.0,0,68.00093574863506
1254.0,2.0,2.0,47.0,2.0,3748.01,1,62.23135371260909
1255.0,3.0,2.0,115.0,3.0,9163.35,1,79.38011573594717
1051.0,2.0,3.0,61.0,2.0,5804.0,1,72.84898954047549
1200.0,3.0,1.0,205.0,3.0,17083.33,1,120.68663756011136
1099.0,2.0,2.0,65.0,2.0,5914.47,1,55.1206475013358
2650.0,4.0,3.0,199.0,3.0,7509.43,1,134.88880586568177
2000.0,2.0,1.0,160.0,4.0,8000.0,0,125.87442504007424
1541.0,2.0,2.0,130.0,2.0,8436.08,1,94.65170542458368
1200.0,3.0,2.0,70.0,3.0,5833.33,0,101.7840148402151
1125.0,2.0,2.0,45.0,2.0,4000.0,1,95.69101734328692
1650.0,3.0,2.0,85.0,3.0,5151.52,1,72.61436778312101
834.0,1.0,1.0,62.0,1.0,7434.05,1,75.79109170674091
1320.0,3.0,2.0,60.0,3.0,4545.45,1,59.17165939002784
1200.0,3.0,1.0,149.0,3.0,12416.67,1,81.93032751202227
1500.0,3.0,2.0,74.0,3.0,4933.33,0,65.64701146334261
600.0,1.0,0.0,52.0,1.0,8666.67,1,74.45775837340757
1180.0,2.0,2.0,70.0,2.0,5932.2,1,95.69101734328692
1010.0,2.0,1.0,50.0,2.0,4950.5,1,86.45043553264331
1070.0,2.0,1.0,38.0,2.0,3551.4,1,49.03359342738014
1580.0,3.0,3.0,105.0,3.0,6645.57,1,92.03451965144447
2000.0,3.0,0.0,165.0,3.0,8250.0,1,116.74503781074259
1920.0,3.0,2.0,130.0,3.0,6770.83,1,190.10563654770945
1200.0,2.0,1.0,76.0,3.0,6333.33,1,119.08847955638389
1040.0,2.0,2.0,45.0,2.0,4326.92,1,75.0762930622346
1430.0,2.0,2.0,90.0,3.0,6293.71,1,81.07197041307032
1215.0,2.0,2.0,52.85,3.0,4349.79,1,55.1206475013358
650.0,1.0,1.0,70.0,1.0,10769.23,1,136.69777292668525
1564.0,3.0,1.0,105.0,3.0,6713.55,1,80.00016172672764
800.0,2.0,1.0,52.0,3.0,6500.0,1,82.43663756011136
750.0,2.0,0.0,58.0,2.0,7733.33,1,65.67934527351953
1200.0,2.0,2.0,60.0,2.0,5000.0,1,86.65742066987262
1128.0,2.0,1.0,48.79,2.0,4325.35,1,59.404509119061444
1200.0,2.0,2.0,44.4,2.0,3700.0,1,57.574958931433876
2000.0,4.0,1.0,135.0,4.0,6750.0,1,103.63850558227172
2750.0,3.0,0.0,260.0,3.0,9454.55,1,149.97695911276776
2400.0,4.0,2.0,480.0,4.0,20000.0,1,218.39554585337046
1650.0,3.0,3.0,105.0,3.0,6363.64,1,75.87632096081032
1235.0,2.0,2.0,148.0,2.0,11983.81,0,204.91046787431756
1200.0,2.0,2.0,55.0,2.0,4583.33,1,75.87632096081032
985.0,2.0,2.0,42.0,2.0,4263.96,1,51.13798846770373
1475.0,2.0,2.0,63.0,3.0,4271.19,0,83.55954020079305
3450.0,5.0,0.0,348.0,3.0,10086.96,1,134.88880586568177
1157.0,2.0,1.0,53.99,3.0,4666.38,0,101.7840148402151
900.0,2.0,3.0,35.0,2.0,3888.89,1,70.71265502404455
2500.0,3.0,2.0,120.0,4.0,4800.0,1,61.56278673960093
1030.0,2.0,1.0,60.0,2.0,5825.24,1,63.9797700160297
1000.0,2.0,1.0,46.0,2.0,4600.0,0,80.93663756011136
3800.0,3.0,3.0,325.0,4.0,8552.63,1,101.7840148402151
1570.0,2.0,2.0,65.94,3.0,4200.0,1,61.03707969501392
1283.0,2.0,2.0,68.0,2.0,5300.08,0,62.305367783121014
875.0,2.0,2.0,40.0,3.0,4571.43,1,45.86169179875348
1200.0,2.0,2.0,52.0,2.0,4333.33,1,70.52465502404455
2700.0,3.0,0.0,500.0,3.0,18518.52,1,198.71831878005568
2400.0,2.0,3.0,180.0,3.0,7500.0,1,175.91046787431756
1250.0,2.0,2.0,68.75,3.0,5500.0,1,79.74306200961782
3630.0,6.0,1.0,196.0,4.0,5399.45,0,104.97864565565862
990.0,2.0,2.0,37.62,2.0,3800.0,1,75.87632096081032
1199.0,2.0,1.0,85.0,2.0,7089.24,1,75.09530648593417
1280.0,2.0,2.0,90.0,2.0,7031.25,1,102.95775837340757
2750.0,4.0,0.0,413.0,4.0,15018.18,0,204.91046787431756
1190.0,2.0,1.0,55.0,2.0,4621.85,1,74.97695911276777
1100.0,2.0,2.0,60.0,2.0,5454.55,1,88.84360626001857
2075.0,3.0,1.0,175.0,3.0,8433.73,1,227.9577583734076
1133.0,2.0,1.0,55.0,2.0,4854.37,1,105.70767785114487
2400.0,3.0,3.0,140.0,4.0,5833.33,1,76.93053387872403
1280.0,2.0,2.0,69.0,2.0,5390.62,1,95.69101734328692
1250.0,3.0,2.0,65.0,3.0,5200.0,1,54.42201279628943
1565.0,2.0,2.0,49.3,3.0,3150.16,1,57.574958931433876
1900.0,3.0,0.0,65.0,3.0,3421.05,1,71.82093574863507
1080.0,2.0,2.0,45.0,2.0,4166.67,1,66.63382751202228
600.0,1.0,0.0,47.0,1.0,7833.33,1,74.94061297186835
1335.0,2.0,1.0,87.0,3.0,6516.85,1,123.2012930622346
1246.0,2.0,1.0,67.3,2.0,5401.28,1,72.61436778312101
3496.5,3.0,0.0,237.5,3.0,6792.51,0,103.5879022763704
1385.0,3.0,1.0,55.0,3.0,3971.12,1,101.7840148402151
1578.0,3.0,1.0,73.9,3.0,4683.14,0,79.41183891560506
1140.0,2.0,2.0,46.0,2.0,4035.09,1,86.66820288923934
1700.0,3.0,1.0,79.9,3.0,4700.0,0,101.7840148402151
1120.0,2.0,1.0,70.0,2.0,6250.0,1,77.85926719501393
435.0,1.0,1.0,22.0,1.0,5057.47,1,53.808698781325596
